,Unnamed: 0,checking_balance,months_loan_duration,credit_history,amount,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes
580,580,0.0,18,0.0,1056,2.0,3.0,3,3,30,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
581,581,0.0,12,0.0,3124,2.0,2.0,1,3,49,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
582,582,3.0,9,1.0,1388,2.0,0.0,4,2,26,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
583,583,0.0,36,1.0,2384,2.0,2.0,4,1,33,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
584,584,3.0,12,1.0,2133,4.0,3.0,4,4,52,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
585,585,1.0,18,1.0,2039,2.0,0.0,1,4,20,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
586,586,1.0,9,0.0,2799,2.0,0.0,2,2,36,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
587,587,1.0,12,1.0,1289,2.0,0.0,4,1,21,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
588,588,1.0,18,1.0,1217,2.0,0.0,4,3,47,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
589,589,1.0,12,0.0,2246,2.0,3.0,3,3,60,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
590,590,1.0,12,0.0,385,2.0,1.0,4,3,58,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
591,591,0.0,24,3.0,1965,4.0,0.0,4,4,42,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
592,592,3.0,21,1.0,1572,3.0,3.0,4,4,36,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
593,593,0.0,24,1.0,2718,2.0,0.0,3,4,20,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
594,594,1.0,24,4.0,1358,4.0,3.0,4,3,40,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
595,595,0.0,6,4.0,931,0.0,2.0,1,1,32,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
596,596,1.0,24,1.0,1442,2.0,1.0,4,4,23,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
597,597,0.0,24,2.0,4241,2.0,0.0,1,4,36,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
598,598,3.0,18,0.0,2775,2.0,1.0,2,2,31,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
599,599,3.0,24,3.0,3863,2.0,0.0,1,2,32,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
600,600,0.0,7,1.0,2329,2.0,2.0,1,1,45,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
601,601,0.0,9,1.0,918,2.0,0.0,4,1,30,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
602,602,0.0,24,4.0,1837,2.0,1.0,4,4,34,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
603,603,3.0,36,1.0,3349,2.0,0.0,4,2,28,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
604,604,2.0,10,1.0,1275,2.0,2.0,4,2,23,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
605,605,1.0,24,4.0,2828,1.0,0.0,4,4,22,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
606,606,3.0,24,0.0,4526,2.0,0.0,3,2,74,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
607,607,0.0,36,1.0,2671,0.0,0.0,4,4,50,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
608,608,3.0,18,1.0,2051,2.0,2.0,4,1,33,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
609,609,3.0,15,1.0,1300,4.0,3.0,4,4,45,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
610,610,1.0,12,1.0,741,0.0,4.0,4,3,22,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
611,611,2.0,10,1.0,1240,0.0,3.0,1,4,48,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
612,612,1.0,21,1.0,3357,3.0,2.0,4,2,29,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
613,613,1.0,24,4.0,3632,2.0,0.0,1,4,22,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
614,614,3.0,18,3.0,1808,2.0,1.0,4,1,22,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
615,615,0.0,48,2.0,12204,4.0,0.0,2,2,48,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
616,616,0.0,60,3.0,9157,4.0,0.0,2,2,27,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
617,617,1.0,6,0.0,3676,2.0,0.0,1,3,37,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
618,618,0.0,30,1.0,3441,0.0,0.0,2,4,21,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
619,619,3.0,12,1.0,640,2.0,0.0,4,2,49,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
620,620,0.0,21,0.0,3652,2.0,1.0,2,3,27,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
621,621,3.0,18,0.0,1530,2.0,0.0,3,2,32,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
622,622,3.0,48,1.0,3914,4.0,0.0,4,2,38,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
623,623,1.0,12,1.0,1858,2.0,2.0,4,1,22,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
624,624,1.0,18,1.0,2600,2.0,0.0,4,4,65,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
625,625,3.0,15,1.0,1979,4.0,3.0,4,2,35,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
626,626,2.0,6,1.0,2116,2.0,0.0,2,2,41,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
627,627,0.0,9,4.0,1437,0.0,1.0,2,3,29,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
628,628,3.0,42,0.0,4042,1.0,0.0,4,4,36,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
629,629,3.0,9,1.0,3832,4.0,3.0,1,4,64,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
630,630,1.0,24,1.0,3660,2.0,0.0,2,4,28,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
631,631,1.0,18,4.0,1553,2.0,0.0,4,3,44,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
632,632,0.0,15,1.0,1444,4.0,2.0,4,1,23,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
633,633,3.0,9,1.0,1980,2.0,2.0,2,2,19,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
634,634,0.0,24,1.0,1355,2.0,2.0,3,4,25,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
635,635,3.0,12,1.0,1393,2.0,3.0,4,4,47,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
636,636,3.0,24,1.0,1376,1.0,1.0,4,1,28,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
637,637,3.0,60,3.0,15653,2.0,1.0,2,4,21,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
638,638,3.0,12,1.0,1493,2.0,2.0,4,3,34,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
639,639,1.0,42,3.0,4370,2.0,1.0,3,2,26,2,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
640,640,1.0,18,1.0,750,2.0,4.0,4,1,27,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
641,641,0.0,15,1.0,1308,2.0,3.0,4,4,38,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
642,642,3.0,15,1.0,4623,0.0,0.0,3,2,40,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
643,643,3.0,24,0.0,1851,2.0,1.0,4,2,33,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
644,644,1.0,18,0.0,1880,2.0,1.0,4,1,32,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
645,645,3.0,36,3.0,7980,4.0,2.0,4,4,27,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
646,646,1.0,30,2.0,4583,2.0,0.0,2,2,32,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
647,647,3.0,12,1.0,1386,1.0,0.0,2,2,26,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
648,648,2.0,24,1.0,947,2.0,1.0,4,3,38,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
649,649,1.0,12,1.0,684,2.0,0.0,4,4,40,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
650,650,1.0,48,1.0,7476,2.0,1.0,4,1,50,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
651,651,0.0,12,1.0,1922,2.0,0.0,4,2,37,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
652,652,1.0,24,1.0,2303,2.0,3.0,4,1,45,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
653,653,0.0,36,3.0,8086,0.0,3.0,2,4,42,4,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
654,654,3.0,24,0.0,2346,2.0,1.0,4,3,35,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
655,655,1.0,14,1.0,3973,2.0,4.0,1,4,22,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
656,656,0.0,12,1.0,888,2.0,3.0,4,4,41,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
657,657,3.0,48,1.0,10222,4.0,1.0,4,3,37,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
658,658,0.0,30,2.0,4221,2.0,0.0,2,1,28,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
659,659,0.0,18,0.0,6361,2.0,3.0,2,1,41,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
660,660,2.0,12,1.0,1297,2.0,0.0,3,4,23,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
661,661,1.0,12,1.0,900,4.0,0.0,4,2,23,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
662,662,3.0,21,1.0,2241,2.0,3.0,4,2,50,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
663,663,0.0,6,3.0,1050,2.0,4.0,4,1,35,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
664,664,2.0,6,0.0,1047,2.0,0.0,2,4,50,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
665,665,3.0,24,0.0,6314,2.0,4.0,4,2,27,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
666,666,0.0,30,4.0,3496,3.0,0.0,4,2,34,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
667,667,3.0,48,4.0,3609,2.0,0.0,1,1,27,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
668,668,1.0,12,0.0,4843,2.0,3.0,3,4,43,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
669,669,2.0,30,0.0,3017,2.0,3.0,4,4,47,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
670,670,3.0,24,0.0,4139,0.0,0.0,3,3,27,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
671,671,3.0,36,1.0,5742,0.0,1.0,2,2,31,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
672,672,3.0,60,1.0,10366,2.0,3.0,2,4,42,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
673,673,3.0,6,0.0,2080,1.0,0.0,1,2,24,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
674,674,3.0,21,3.0,2580,1.0,2.0,4,2,41,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
675,675,3.0,30,0.0,4530,2.0,1.0,4,4,26,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
676,676,3.0,24,0.0,5150,2.0,3.0,4,4,33,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
677,677,0.0,72,1.0,5595,0.0,0.0,2,2,24,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
678,678,1.0,24,1.0,2384,2.0,3.0,4,4,64,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
679,679,3.0,18,1.0,1453,2.0,2.0,3,1,26,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
680,680,3.0,6,1.0,1538,2.0,2.0,1,2,56,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
681,681,3.0,12,1.0,2279,4.0,0.0,4,4,37,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
682,682,3.0,15,3.0,1478,2.0,0.0,4,3,33,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
683,683,3.0,24,0.0,5103,2.0,2.0,3,3,47,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
684,684,0.0,36,3.0,9857,0.0,1.0,1,3,31,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
685,685,3.0,60,1.0,6527,4.0,0.0,4,4,34,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
686,686,2.0,10,0.0,1347,4.0,1.0,4,2,27,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
687,687,0.0,36,3.0,2862,0.0,3.0,4,3,30,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
688,688,3.0,9,1.0,2753,0.0,3.0,3,4,35,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
689,689,1.0,12,1.0,3651,3.0,0.0,1,3,31,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
690,690,1.0,15,0.0,975,2.0,0.0,2,3,25,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
691,691,0.0,15,1.0,2631,0.0,0.0,3,2,25,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
692,692,0.0,24,1.0,2896,0.0,2.0,2,1,29,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
693,693,1.0,6,0.0,4716,4.0,2.0,1,3,44,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
694,694,3.0,24,1.0,2284,2.0,1.0,4,2,28,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
695,695,3.0,6,1.0,1236,1.0,0.0,2,4,50,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
696,696,0.0,12,1.0,1103,2.0,1.0,4,3,29,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
697,697,3.0,12,0.0,926,2.0,4.0,1,2,38,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
698,698,3.0,18,0.0,1800,2.0,0.0,4,2,24,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
699,699,2.0,15,1.0,1905,2.0,3.0,4,4,40,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
700,700,3.0,12,1.0,1123,1.0,0.0,4,4,29,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
701,701,1.0,48,0.0,6331,2.0,3.0,4,4,46,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
702,702,2.0,24,1.0,1377,0.0,3.0,4,2,47,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
703,703,0.0,30,3.0,2503,0.0,3.0,4,2,41,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
704,704,0.0,27,1.0,2528,2.0,2.0,4,1,32,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
705,705,3.0,15,1.0,5324,1.0,3.0,1,4,35,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
706,706,0.0,48,1.0,6560,0.0,1.0,3,2,24,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
707,707,0.0,12,2.0,2969,2.0,2.0,4,3,25,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
708,708,0.0,9,1.0,1206,2.0,3.0,4,4,25,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
709,709,0.0,9,1.0,2118,2.0,0.0,2,2,37,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
710,710,3.0,18,0.0,629,1.0,3.0,4,3,32,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
711,711,1.0,6,4.0,1198,2.0,3.0,4,4,35,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
712,712,3.0,21,1.0,2476,4.0,3.0,4,4,46,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
713,713,1.0,9,0.0,1138,2.0,0.0,4,4,25,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
714,714,0.0,60,1.0,14027,2.0,1.0,4,2,27,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
715,715,3.0,30,0.0,7596,4.0,3.0,1,4,63,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
716,716,3.0,30,0.0,3077,4.0,3.0,3,2,40,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
717,717,3.0,18,1.0,1505,2.0,0.0,4,2,32,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
718,718,2.0,24,0.0,3148,4.0,0.0,3,2,31,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
719,719,0.0,20,2.0,6148,0.0,3.0,3,4,31,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
720,720,2.0,9,2.0,1337,2.0,2.0,4,2,34,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
721,721,0.0,6,4.0,433,3.0,2.0,4,2,24,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
722,722,1.0,12,1.0,1228,2.0,0.0,4,2,24,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
723,723,0.0,9,1.0,790,1.0,0.0,4,3,66,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
724,724,3.0,27,1.0,2570,2.0,0.0,3,3,21,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
725,725,3.0,6,0.0,250,3.0,0.0,2,2,41,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
726,726,3.0,15,0.0,1316,1.0,0.0,2,2,47,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
727,727,1.0,18,1.0,1882,2.0,0.0,4,4,25,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
728,728,0.0,48,4.0,6416,2.0,3.0,4,3,59,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
729,729,2.0,24,0.0,1275,3.0,0.0,2,4,36,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
730,730,0.0,24,3.0,6403,2.0,2.0,1,2,33,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
731,731,1.0,24,1.0,1987,2.0,0.0,2,4,21,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
732,732,0.0,8,1.0,760,2.0,1.0,4,2,44,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
733,733,3.0,24,1.0,2603,3.0,0.0,2,4,28,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
734,734,3.0,4,0.0,3380,2.0,1.0,1,1,37,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
735,735,0.0,36,4.0,3990,4.0,2.0,3,2,29,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
736,736,0.0,24,1.0,11560,2.0,0.0,1,4,23,2,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
737,737,1.0,18,1.0,4380,0.0,0.0,3,4,35,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
738,738,3.0,6,0.0,6761,2.0,1.0,1,3,45,2,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
739,739,0.0,30,2.0,4280,0.0,0.0,4,4,26,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
740,740,1.0,24,4.0,2325,0.0,1.0,2,3,32,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
741,741,0.0,10,4.0,1048,2.0,0.0,4,4,23,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
742,742,3.0,21,1.0,3160,4.0,3.0,4,3,41,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
743,743,1.0,24,4.0,2483,1.0,0.0,4,4,22,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
744,744,1.0,39,0.0,14179,4.0,1.0,4,4,30,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
745,745,1.0,13,0.0,1797,2.0,2.0,3,1,28,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
746,746,1.0,15,1.0,2511,2.0,4.0,1,4,23,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
747,747,1.0,12,1.0,1274,2.0,2.0,3,1,37,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
748,748,3.0,21,1.0,5248,4.0,0.0,1,3,26,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
749,749,3.0,15,1.0,3029,2.0,1.0,2,2,33,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
750,750,1.0,6,1.0,428,2.0,3.0,2,1,49,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
751,751,1.0,18,1.0,976,2.0,2.0,1,2,23,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
752,752,0.0,12,1.0,841,0.0,1.0,2,4,23,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
753,753,3.0,30,0.0,5771,2.0,1.0,4,2,25,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
754,754,3.0,12,3.0,1555,3.0,3.0,4,4,55,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
755,755,1.0,24,1.0,1285,4.0,1.0,4,4,32,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
756,756,2.0,6,0.0,1299,2.0,0.0,1,1,74,3,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
757,757,2.0,15,0.0,1271,4.0,0.0,3,4,39,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
758,758,3.0,24,1.0,1393,2.0,0.0,2,2,31,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
759,759,1.0,12,0.0,691,2.0,3.0,4,3,35,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
760,760,3.0,15,0.0,5045,4.0,3.0,1,4,59,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
761,761,1.0,18,0.0,2124,2.0,0.0,4,4,24,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
762,762,1.0,12,1.0,2214,2.0,0.0,4,3,24,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
763,763,3.0,21,0.0,12680,4.0,3.0,4,4,30,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
764,764,3.0,24,0.0,2463,0.0,1.0,4,3,27,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
765,765,0.0,12,1.0,1155,2.0,3.0,3,3,40,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
766,766,1.0,30,1.0,3108,2.0,2.0,2,4,31,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
767,767,3.0,10,1.0,2901,4.0,2.0,1,4,31,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
768,768,0.0,12,0.0,3617,2.0,3.0,1,4,28,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
769,769,3.0,12,0.0,1655,2.0,3.0,2,4,63,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
770,770,1.0,24,1.0,2812,4.0,3.0,2,4,26,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
771,771,1.0,36,0.0,8065,2.0,0.0,3,2,25,2,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
772,772,3.0,21,0.0,3275,2.0,3.0,1,4,36,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
773,773,3.0,24,0.0,2223,0.0,3.0,4,4,52,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
