,Unnamed: 0,checking_balance,credit_history,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes,amount_per_duration
367,367,1.0,1.0,2.0,2.0,-1.9691083823833906,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.78584696089637
368,368,1.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,0.7094089564688949,-0.7325582680165651,2.334868926348074,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2557310256195233
369,369,0.0,1.0,2.0,1.0,-0.7189462043616851,0.9743938655526208,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.7193750893965443
370,370,3.0,1.0,4.0,0.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2245548279676615
371,371,3.0,0.0,2.0,3.0,0.16805797696524175,0.9743938655526208,-0.09684686911339761,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.9585529456604887
372,372,3.0,0.0,2.0,2.0,-1.9691083823833906,0.27232937388945866,-1.292660147678095,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.199400276112006
373,373,3.0,0.0,4.0,3.0,-0.7189462043616851,0.9743938655526208,2.0747418117368004,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.3180723562232965
374,374,0.0,4.0,0.0,3.0,0.16805797696524175,0.9743938655526208,1.9099156319896964,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.335569873494982
375,375,1.0,4.0,2.0,1.0,-0.7189462043616851,0.9743938655526208,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.298964259852489
376,376,3.0,3.0,2.0,4.0,-0.7189462043616851,0.27232937388945866,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6319966082191875
377,377,3.0,3.0,4.0,3.0,0.16805797696524175,0.9743938655526208,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2420727197774
378,378,0.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,1.7367754500500652,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.6501135825229856
379,379,3.0,0.0,0.0,0.0,0.8560718714877069,0.9743938655526208,1.4272669604430885,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.029123845788267
380,380,1.0,1.0,4.0,1.0,0.8560718714877069,0.9743938655526208,0.46111626254523286,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.5298234772775685
381,381,0.0,1.0,2.0,4.0,0.16805797696524175,0.9743938655526208,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3.2165495382140397
382,382,3.0,1.0,4.0,1.0,0.8560718714877069,0.9743938655526208,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.282809340832681
383,383,2.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.804611247964176
384,384,3.0,3.0,0.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.4345086157353464
385,385,3.0,0.0,2.0,0.0,-0.7189462043616851,-1.9084821266066496,-1.01785597577039,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.619780770183425
386,386,3.0,1.0,4.0,2.0,0.8560718714877069,-0.6327891776749888,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.386639547894174
387,387,0.0,0.0,2.0,4.0,0.8560718714877069,0.9743938655526208,0.5458914176138353,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,3.024634317172786
388,388,0.0,0.0,1.0,0.0,-0.7189462043616851,0.9743938655526208,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.7960638738513373
389,389,3.0,1.0,2.0,1.0,0.16805797696524175,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.1613680022349744
390,390,3.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.549599816075269
391,391,0.0,1.0,3.0,2.0,-1.9691083823833906,0.9743938655526208,-1.9186100423272894,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2.686846770289732
392,392,1.0,1.0,2.0,1.0,-0.7189462043616851,0.9743938655526208,0.46111626254523286,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.239433426887907
393,393,1.0,0.0,2.0,1.0,-1.9691083823833906,0.9743938655526208,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.895184382881288
394,394,3.0,0.0,2.0,4.0,-0.7189462043616851,0.27232937388945866,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,3.38147609027503
395,395,0.0,3.0,0.0,1.0,-0.7189462043616851,0.27232937388945866,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.5407564460797243
396,396,1.0,1.0,2.0,4.0,0.16805797696524175,0.9743938655526208,1.6162992522530661,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3.0624998435272763
397,397,1.0,0.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,1.0147851855905983,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.149521305228203
398,398,0.0,1.0,2.0,3.0,-1.9691083823833906,-1.9084821266066496,1.0147851855905983,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.771937559854489
399,399,3.0,0.0,3.0,0.0,0.8560718714877069,-1.9084821266066496,0.7883370150256162,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.2754807510005266
400,400,3.0,1.0,2.0,2.0,0.16805797696524175,0.9743938655526208,0.46111626254523286,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4778014162870092
401,401,0.0,0.0,4.0,0.0,0.8560718714877069,0.9743938655526208,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.5618711748072696
402,402,3.0,3.0,2.0,2.0,-0.7189462043616851,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.816262409463308
403,403,3.0,3.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.469804552081242
404,404,0.0,3.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.7883370150256162,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.707634993417843
405,405,0.0,1.0,2.0,2.0,-1.9691083823833906,-1.9084821266066496,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3675051482143763
406,406,3.0,0.0,4.0,1.0,0.8560718714877069,0.9743938655526208,0.7883370150256162,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3906803348894816
407,407,1.0,1.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.510414787909304
408,408,3.0,1.0,1.0,3.0,0.16805797696524175,-0.6327891776749888,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.510843449050822
409,409,2.0,0.0,1.0,1.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,2.442482082600276,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.669011711809873
410,410,0.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3563422419138407
411,411,3.0,0.0,2.0,1.0,0.16805797696524175,-0.6327891776749888,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.5208166487204067
412,412,3.0,0.0,2.0,4.0,0.8560718714877069,-0.6327891776749888,0.7094089564688949,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3.016674095474392
413,413,3.0,1.0,1.0,0.0,0.16805797696524175,-0.6327891776749888,0.5458914176138353,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.0762428242822097
414,414,1.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2465256188078353
415,415,3.0,0.0,2.0,3.0,-0.7189462043616851,-0.6327891776749888,0.09939050265205127,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4018822505447988
416,416,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.09684686911339761,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.0626509857060453
417,417,1.0,3.0,4.0,0.0,-1.9691083823833906,-0.6327891776749888,-1.292660147678095,1.1247212753708395,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3.0717301160853783
418,418,3.0,1.0,1.0,1.0,-1.9691083823833906,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2.5658931836762093
419,419,0.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.360332988448703
420,420,3.0,1.0,3.0,1.0,-0.7189462043616851,0.27232937388945866,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.909495825944463
421,421,0.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.9689858467078962
422,422,0.0,0.0,2.0,1.0,-0.7189462043616851,0.27232937388945866,1.0870661571944273,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.676813503124456
423,423,3.0,3.0,0.0,1.0,0.8560718714877069,0.27232937388945866,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2.385197381677525
424,424,0.0,1.0,4.0,3.0,-1.9691083823833906,-0.6327891776749888,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,3.0893679447790983
425,425,0.0,1.0,2.0,0.0,-1.9691083823833906,0.27232937388945866,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.69328257871715
426,426,3.0,0.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.351195852274606
427,427,3.0,0.0,3.0,0.0,0.8560718714877069,0.27232937388945866,1.0147851855905983,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.393500857454489
428,428,3.0,1.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.1185953652237615
429,429,1.0,0.0,2.0,4.0,-0.7189462043616851,0.9743938655526208,1.6162992522530661,2.442482082600276,2.334868926348074,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2.4053983184804677
430,430,3.0,1.0,2.0,1.0,-1.9691083823833906,0.9743938655526208,2.6192676685563323,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.54627965016215
431,431,0.0,1.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.9001184254306307
432,432,1.0,0.0,2.0,4.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,2.442482082600276,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3.8723764846502657
433,433,3.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.09684686911339761,1.1247212753708395,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2.37038522830877
434,434,1.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.329804522164069
435,435,0.0,1.0,4.0,0.0,-0.7189462043616851,-1.9084821266066496,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.847296002157546
436,436,3.0,1.0,1.0,1.0,-0.7189462043616851,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,3.337129334056985
437,437,3.0,0.0,3.0,3.0,0.8560718714877069,0.9743938655526208,0.28501513230761544,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2246418614043635
438,438,1.0,0.0,2.0,4.0,0.8560718714877069,0.9743938655526208,2.180387665355762,1.1247212753708395,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,2.1615598186520897
439,439,2.0,4.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2.5004232299988134
440,440,3.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.46111626254523286,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.940285381441573
441,441,1.0,1.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.881459823070408
442,442,0.0,3.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.5865268810632376
443,443,3.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.6286235977106901,-0.7325582680165651,2.334868926348074,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.5650608628473717
444,444,0.0,0.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.1934228089833017
445,445,3.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.6286235977106901,1.1247212753708395,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.0951693514317546
446,446,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,0.0026737030614956935,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.08233754950238
447,447,0.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.7771589406198736
448,448,2.0,1.0,4.0,3.0,0.16805797696524175,0.9743938655526208,1.6162992522530661,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.8312165585560294
449,449,0.0,3.0,3.0,0.0,0.16805797696524175,0.27232937388945866,1.9657415667042326,1.1247212753708395,-0.42828956637154025,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2.6407990680541844
450,450,3.0,0.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.5784684998484213
451,451,3.0,1.0,2.0,0.0,0.16805797696524175,-1.9084821266066496,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.2128430422139576
452,452,3.0,2.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.088944401831141
453,453,3.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.451231001877195
454,454,1.0,1.0,2.0,1.0,-0.7189462043616851,0.27232937388945866,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.6344955955304803
455,455,3.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.452276043866374
456,456,1.0,0.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,0.1934571906955732,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3.3282011266468308
457,457,1.0,1.0,2.0,3.0,0.16805797696524175,0.9743938655526208,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3.1687564626467104
458,458,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.001496066099903
459,459,3.0,1.0,2.0,2.0,0.16805797696524175,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.8639493276838293
460,460,1.0,1.0,2.0,0.0,-1.9691083823833906,-0.6327891776749888,0.28501513230761544,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2693690934017714
461,461,1.0,1.0,2.0,2.0,-0.7189462043616851,0.27232937388945866,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.687467356849211
462,462,0.0,1.0,2.0,2.0,0.16805797696524175,-1.9084821266066496,0.0026737030614956935,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,3.1237847312733718
463,463,0.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,1.1247212753708395,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5835667008284773
464,464,3.0,1.0,2.0,1.0,0.8560718714877069,-1.9084821266066496,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2.573018967018252
465,465,1.0,1.0,2.0,0.0,0.16805797696524175,0.9743938655526208,2.0747418117368004,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.479452515069527
466,466,1.0,3.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2.3034665780107204
467,467,3.0,3.0,4.0,3.0,0.16805797696524175,0.27232937388945866,-0.19933863951675831,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.283568529258058
468,468,3.0,3.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2473016750943344
469,469,3.0,3.0,2.0,1.0,0.16805797696524175,0.27232937388945866,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.625467352179616
470,470,0.0,1.0,0.0,2.0,0.16805797696524175,-0.6327891776749888,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.4968023651593168
471,471,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.138388938824873
472,472,1.0,1.0,2.0,0.0,0.8560718714877069,0.27232937388945866,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.8162412999917827
473,473,3.0,1.0,4.0,4.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,-0.7325582680165651,2.334868926348074,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.6600147674273193
474,474,0.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.420730655238514
475,475,1.0,2.0,2.0,2.0,-1.9691083823833906,0.9743938655526208,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.731924311604778
476,476,3.0,1.0,1.0,0.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.1284678113113413
477,477,2.0,1.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.65537871398882
478,478,0.0,1.0,0.0,1.0,0.16805797696524175,0.9743938655526208,0.46111626254523286,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.707675706548518
479,479,1.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.8654912583330046,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.632601584274767
480,480,0.0,0.0,2.0,0.0,-1.9691083823833906,-1.9084821266066496,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.1897084719896114
481,481,0.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.203173561498145
482,482,1.0,1.0,3.0,3.0,0.8560718714877069,0.9743938655526208,1.7367754500500652,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.3864555115963957
483,483,3.0,3.0,3.0,1.0,0.16805797696524175,-0.6327891776749888,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.477098155193438
484,484,3.0,0.0,1.0,0.0,0.8560718714877069,0.9743938655526208,0.8654912583330046,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.7523419157398497
485,485,0.0,3.0,2.0,4.0,0.8560718714877069,0.9743938655526208,1.0870661571944273,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.6478434741896257
486,486,3.0,1.0,2.0,0.0,-0.7189462043616851,0.9743938655526208,1.4272669604430885,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3.1314596099269263
487,487,3.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,2.0206742480408364,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.55730342760596
488,488,3.0,1.0,0.0,0.0,0.16805797696524175,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.0266991888641646
489,489,3.0,1.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4.196458989273438
